PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,TAXA_ID,TARGET_TAXON,ALGAL_GROUP,ABUNDANCE,BIOVOLUME,DENSITY,IS_DISTINCT
1/10/2025,2020758,NLA_MA-10043,NLA22_MA-10019,7/11/2022,1,MA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,4871.29,9,1
1/10/2025,2021810,NLA_NY-10100,NLA22_NY-10064,9/21/2022,1,NY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,54,44327.52,76,1
1/10/2025,2020992,NLA_ID-10012,NES22-10206,7/24/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,3077.55,6,1
1/10/2025,2020478,NLA_CA-10009,NES22-10188,6/15/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,749.83,2,1
1/10/2025,2021030,NLA_WY-10172,NLA22_WY-10074,7/26/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,153,509629.03,883,1
1/10/2025,2020406,NLA_NV-10379,NLA22_NV-10235,6/13/2022,1,NV,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,10700.05,31,1
1/10/2025,2021020,NLA_MN-10168,NLA22_MN-10052,7/26/2022,1,MN,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,6188.56,8,1
1/10/2025,2020448,NLA_TX-10220,NLA22_TX-10006,6/15/2022,1,TX,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,20390.61,102,1
1/10/2025,2021693,NLA_MN-10186,NLA22_MN-10070,9/7/2022,1,MN,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,24,31707.05,75,1
1/10/2025,2020830,NLA_ID-10031,NLA22_ID-10005,7/13/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,54,75372.44,377,1
1/10/2025,2021419,NLA_CA-10297,NLA22_CA-10138,8/9/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,23,50924.57,80,1
1/10/2025,2021155,NLA_ID-10317,NLA22_ID-10150,8/3/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,475,183880.42,485,1
1/10/2025,2020964,NLA_OR-10299,NLA22_OR-10172,7/21/2022,1,OR,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,3,1884.23,2,1
1/10/2025,2020526,NLA_NV-10228,NLA22_NV-10079,6/21/2022,1,NV,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,18,27151.56,26,1
1/10/2025,2021581,NLA_CA-10283,NLA22_CA-10124,8/23/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,612,158066.34,293,1
1/10/2025,2020438,NLA_ME-10068,NLA22_ME-10002,6/15/2022,1,ME,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,216,1310724.55,2361,1
1/10/2025,2020594,NLA_OH-10068,NLA22_OH-10004,6/23/2022,1,OH,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,40781.22,204,1
1/10/2025,2020627,NLA_WA-10122,NLA22_WA-10012,6/28/2022,1,WA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,62,170820.48,318,1
1/10/2025,2020835,NLA_CA-10002,NES22-10191,7/13/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,46,25682.46,128,1
1/10/2025,2020550,NLA_CA-10291,NLA22_CA-10132,6/22/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,375,409506.31,954,1
1/10/2025,2020709,NLA_ME-10100,NLA22_ME-10031,7/5/2022,1,ME,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,159,297042.41,384,1
1/10/2025,2021547,NLA_OR-10150,NLA22_OR-10034,8/22/2022,2,OR,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,90847.61,16,1
1/10/2025,2020626,NLA_PA-10080,NLA22_PA-10012,6/28/2022,1,PA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,146,32703427.93,325,1
1/10/2025,2020422,NLA_TX-10225,NLA22_TX-10011,6/14/2022,1,TX,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,6,11166.29,56,1
1/10/2025,2020708,NLA_WI-10226,NLA22_WI-10101,8/15/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,16183.81,36,1
1/10/2025,2021502,NLA_MT-10276,NLA22_MT-10024,8/16/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,780.21,2,1
1/10/2025,2020827,NLA_VT-10046,NLA22_VT-10006,7/14/2022,1,VT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,56,38582.24,67,1
1/10/2025,2020485,NLA_WI-10243,NLA22_WI-10118,6/16/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,5,2031.49,7,1
1/10/2025,2020630,NLA_MD-10045,NLA22_MD-10021,6/28/2022,1,MD,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,15354.32,38,1
1/10/2025,2021427,NLA_ID-10031,NLA22_ID-10005,8/10/2022,2,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,3,5730.15,7,1
1/10/2025,2021603,NLA_GA-10141,NLA22_GA-10091,8/25/2022,1,GA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,3883.39,25,1
1/10/2025,2021752,NLA_WY-10015,NES22-10163,9/13/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,36,20383.11,29,1
1/10/2025,2020446,NLA_GA-10057,NLA22_GA-10009,6/15/2022,1,GA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,9256.26,46,1
1/10/2025,2020365,NLA_MI-10251,NLA22_MI-10105,6/9/2022,1,MI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,14888.38,74,1
1/10/2025,2021633,NLA_IL-10025,NLA22_IL-10018,8/30/2022,1,IL,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,4543.58,10,1
1/10/2025,2021074,NLA_WI-10244,NLA22_WI-10119,7/18/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,14,84366.78,153,1
1/10/2025,2021690,NLA_ID-10038,NES22-10199,9/7/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,91,27703.27,89,1
1/10/2025,2020563,NLA_IN-10023,NES22-10059,6/21/2022,1,IN,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,470.49,1,1
1/10/2025,2020561,NLA_NY-10041,NLA22_NY-10007,6/22/2022,1,NY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,78,58064.7,290,1
1/10/2025,2021009,NLA_VT-10031,NLA22_VT-10012,7/26/2022,1,VT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,15808.25,24,1
1/10/2025,2020786,NLA_RI-10063,NLA22_RI-10005,7/12/2022,1,RI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,22328.02,60,1
1/10/2025,2020426,NLA_VA-10063,NLA22_VA-10014,6/14/2022,1,VA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,19541,98,1
1/10/2025,2020511,NLA_ME-10090,NLA22_ME-10009,6/21/2022,1,ME,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,63,214337.75,409,1
1/10/2025,2020683,NLA_MO-10062,NLA22_MO-10002,6/29/2022,1,MO,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,5,20492.31,30,1
1/10/2025,2020932,NLA_MT-10037,NES22-10165,7/20/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,30,33498.86,167,1
1/10/2025,2020695,NLA_WI-10215,NLA22_WI-10019,6/30/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,16,63810.64,260,1
1/10/2025,2021625,NLA_WY-10159,NLA22_WY-10061,8/30/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,355,125014.19,305,1
1/10/2025,2021106,NLA_WY-10156,NLA22_WY-10058,8/1/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,312,406822.39,771,1
1/10/2025,2020468,NLA_NM-10094,NLA22_NM-10015,6/16/2022,2,NM,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,91,81757.76,409,1
1/10/2025,2020983,NLA_CO-10113,NLA22_CO-10015,7/24/2022,1,CO,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,15,6050.96,12,1
1/10/2025,2021829,NLA_MA-10008,NES22-10004,9/23/2022,1,MA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,1388.57,2,1
1/10/2025,2021178,NLA_WI-10249,NLA22_WI-10124,8/2/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,42080.33,138,1
1/10/2025,2020343,NLA_VA-10056,NLA22_VA-10002,6/8/2022,1,VA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,25124.15,126,1
1/10/2025,2020432,NLA_MI-10254,NLA22_MI-10108,6/15/2022,1,MI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,3,8407.17,4,1
1/10/2025,2020379,NLA_DE-10035,NLA22_DE-10001,6/9/2022,1,DE,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,38,70719.82,354,1
1/10/2025,2020421,NLA_LA-10353,NLA22_LA-10224,6/14/2022,1,LA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,37518.73,188,1
1/10/2025,2020515,NLA_CA-10171,NLA22_CA-10014,6/21/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,120,62281.7,97,1
1/10/2025,2020562,NLA_NY-10070,NLA22_NY-10034,6/21/2022,1,NY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,97,88161.74,441,1
1/10/2025,2021592,NLA_WI-10029,NES22-10072,8/24/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,16376.79,34,1
1/10/2025,2020529,NLA_NE-10083,NES22-10142,6/22/2022,1,NE,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,8,45295.74,142,1
1/10/2025,2021766,NLA_WI-10266,NLA22_WI-10141,9/15/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,5,5239.24,20,1
1/10/2025,2020705,NLA_MT-10184,NLA22_MT-10008,7/1/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,8290.12,41,1
1/10/2025,2020549,NLA_OR-10150,NLA22_OR-10034,6/22/2022,1,OR,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,935,12837861884,3696,1
1/10/2025,2020512,NLA_OK-10247,NLA22_OK-10115,6/21/2022,1,OK,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,16749.43,84,1
1/10/2025,2021576,NLA_WY-10134,NLA22_WY-10016,8/23/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,17147.01,28,1
1/10/2025,2021437,NLA_MI-10266,NLA22_MI-10120,8/10/2022,1,MI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,24992.27,32,1
1/10/2025,2020706,NLA_MT-10220,NLA22_MT-10067,6/30/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,34,66439.41,332,1
1/10/2025,2020664,NLA_MT-10311,NLA22_MT-10133,6/29/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,3908.2,20,1
1/10/2025,2021831,NLA_AL-10131,NLA22_AL-10082,9/22/2022,1,AL,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,5835.54,19,1
1/10/2025,2021029,NLA_ID-10198,NLA22_ID-10039,7/26/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,460.85,1,1
1/10/2025,2020658,NLA_MD-10053,NLA22_MD-10030,6/29/2022,1,MD,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,8,41204.69,146,1
1/10/2025,2021647,NLA_CA-10318,NLA22_CA-10159,8/30/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,13,16962.62,40,1
1/10/2025,2021494,NLA_MT-10048,NES22-10151,8/14/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,6,2494.62,3,1
1/10/2025,2021166,NLA_MT-10348,NLA22_MT-10170,8/4/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,17,12378.28,38,1
1/10/2025,2021567,NLA_CA-10227,NLA22_CA-10030,8/22/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,1704.68,3,1
1/10/2025,2020425,NLA_TX-10215,NLA22_TX-10001,6/14/2022,1,TX,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,21813.21,109,1
1/10/2025,2020469,NLA_GA-10051,NLA22_GA-10003,6/16/2022,1,GA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,7730.51,39,1
1/10/2025,2021654,NLA_OR-10173,NLA22_OR-10058,8/31/2022,1,OR,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,23,16257.27,29,1
1/10/2025,2020412,NLA_MI-10253,NLA22_MI-10107,6/14/2022,1,MI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,14430.28,72,1
1/10/2025,2020435,NLA_ND-10181,NLA22_ND-10059,6/14/2022,1,ND,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,9770.5,49,1
1/10/2025,2021569,NLA_WI-10134,NLA22_WI-10011,8/23/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,3,12779.42,49,1
1/10/2025,2020574,NLA_CO-10118,NLA22_CO-10045,6/23/2022,1,CO,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,6,8684.89,43,1
1/10/2025,2020495,NLA_MT-10323,NLA22_MT-10145,6/19/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,16,25522.94,128,1
1/10/2025,2020651,NLA_MT-10250,NLA22_MT-10097,6/26/2022,1,MT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,58623.01,293,1
1/10/2025,2020817,NLA_WY-10138,NLA22_WY-10021,7/13/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,2,4509.96,14,1
1/10/2025,2020990,NLA_ID-10013,NES22-10202,7/25/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,57,173996.38,173,1
1/10/2025,2021093,NLA_CO-10115,NLA22_CO-10017,7/31/2022,1,CO,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,1611.83,5,1
1/10/2025,2021577,NLA_WY-10165,NLA22_WY-10067,8/22/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,10,23312.81,46,1
1/10/2025,2021792,NLA_NY-10061,NLA22_NY-10024,9/20/2022,1,NY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,157,354267.54,567,1
1/10/2025,2020606,NLA_NY-10081,NLA22_NY-10045,6/27/2022,1,NY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,37,6944.77,30,1
1/10/2025,2020951,NLA_ID-10331,NLA22_ID-10164,7/19/2022,1,ID,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,69,71910.89,360,1
1/10/2025,2020555,NLA_VA-10089,NLA22_VA-10028,6/22/2022,1,VA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,9767.02,46,1
1/10/2025,2021590,NLA_CA-10017,NES22-10193,8/23/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,1,318.62,1,1
1/10/2025,2021533,NLA_UT-10044,NES22-10160,8/17/2022,1,UT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,24159.98,25,1
1/10/2025,2020745,NLA_WI-10222,NLA22_WI-10026,7/6/2022,1,WI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,4,33750.88,97,1
1/10/2025,2021500,NLA_WY-10167,NLA22_WY-10069,8/16/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,9,16269.44,21,1
1/10/2025,2020826,NLA_RI-10054,NLA22_RI-10002,7/14/2022,2,RI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,327,655232.96,1945,1
1/10/2025,2020711,NLA_OK-10217,NLA22_OK-10035,7/11/2022,1,OK,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,5,16184.73,40,1
1/10/2025,2021022,NLA_WY-10151,NLA22_WY-10053,7/26/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,8,5735.13,19,1
1/10/2025,2021402,NLA_MI-10278,NLA22_MI-10132,8/9/2022,1,MI,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,41,152256.66,112,1
1/10/2025,2020409,NLA_OK-10210,NLA22_OK-10028,6/13/2022,1,OK,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,24870.37,124,1
1/10/2025,2021747,NLA_UT-10373,NLA22_UT-10043,9/14/2022,1,UT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,5,4652.05,7,1
1/10/2025,2020923,NLA_CA-10272,NLA22_CA-10113,7/20/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,46,52875.66,264,1
1/10/2025,2021125,NLA_WY-10177,NLA22_WY-10079,8/2/2022,1,WY,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,6,13658.93,13,1
1/10/2025,2021538,NLA_ME-10026,NES22-10003,8/17/2022,1,ME,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,25,149983.09,271,1
1/10/2025,2021765,NLA_OR-10310,NLA22_OR-10183,9/15/2022,1,OR,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,20,14238.99,18,1
1/10/2025,2020481,NLA_NM-10021,NLA22_NM-10042,6/17/2022,1,NM,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,99,91038.09,455,1
1/10/2025,2020790,NLA_CA-10299,NLA22_CA-10140,7/12/2022,1,CA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,12,6337.62,32,1
1/10/2025,2021564,NLA_GA-10137,NLA22_GA-10087,8/23/2022,1,GA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,3,1373.49,15,1
1/10/2025,2020434,NLA_ND-10157,NLA22_ND-10016,6/14/2022,1,ND,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,7,3419.68,17,1
1/10/2025,2020669,NLA_PA-10075,NLA22_PA-10007,6/29/2022,1,PA,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,21,657794.02,42,1
1/10/2025,2020743,NLA_VT-10045,NLA22_VT-10005,7/8/2022,1,VT,PHYX,4849,ASTERIONELLA FORMOSA,DIATOM,95,171820.01,257,1
1/10/2025,2021403,NLA_NY-10097,NLA22_NY-10061,8/9/2022,1,NY,PHYX,4851,ASTERIONELLA,DIATOM,5,3240.98,5,1
1/10/2025,2020445,NLA_FL-10141,NLA22_FL-10032,6/14/2022,1,FL,PHYX,4851,ASTERIONELLA,DIATOM,7,2928.73,18,1
1/10/2025,2021739,NLA_WA-10113,NLA22_WA-10002,9/14/2022,2,WA,PHYX,4851,ASTERIONELLA,DIATOM,42,84431.92,117,1
1/10/2025,2021644,NLA_AL-10095,NLA22_AL-10046,8/30/2022,1,AL,PHYX,4851,ASTERIONELLA,DIATOM,1,1412.43,5,1
1/10/2025,2020395,NLA_MA-10040,NLA22_MA-10008,6/13/2022,1,MA,PHYX,4851,ASTERIONELLA,DIATOM,8,24843.59,50,1
1/10/2025,2021451,NLA_WY-10188,NLA22_WY-10090,8/9/2022,1,WY,PHYX,4851,ASTERIONELLA,DIATOM,11,2802.01,8,1
1/10/2025,2020351,NLA_CA-10337,NLA22_CA-10178,6/8/2022,1,CA,PHYX,4851,ASTERIONELLA,DIATOM,8,4998.59,12,1
1/10/2025,2020301,NLA_WY-10145,NLA22_WY-10047,6/13/2022,1,WY,PHYX,4851,ASTERIONELLA,DIATOM,317,474952.84,1056,1
1/10/2025,2020386,NLA_AZ-10100,NLA22_AZ-10009,6/10/2022,2,AZ,PHYX,4851,ASTERIONELLA,DIATOM,2,11813.37,18,1
1/10/2025,2020283,NLA_PA-10043,NLA22_PA-10002,6/1/2022,1,PA,PHYX,4851,ASTERIONELLA,DIATOM,14,102847.12,201,1
1/10/2025,2021048,NLA_MN-10373,NLA22_MN-10086,7/27/2022,1,MN,PHYX,4851,ASTERIONELLA,DIATOM,7,13612.12,21,1
1/10/2025,2021410,NLA_UT-10476,NLA22_UT-10142,8/9/2022,1,UT,PHYX,4851,ASTERIONELLA,DIATOM,8,9762.44,28,1
1/10/2025,2020852,NLA_ME-10095,NLA22_ME-10014,7/18/2022,1,ME,PHYX,4851,ASTERIONELLA,DIATOM,69,122196.54,170,1
1/10/2025,2020262,NLA_NM-10094,NLA22_NM-10015,5/24/2022,1,NM,PHYX,4851,ASTERIONELLA,DIATOM,33,29593.94,54,1
1/10/2025,2020306,NLA_OK-10065,NES22-10115,6/2/2022,1,OK,PHYX,4851,ASTERIONELLA,DIATOM,2,28134.47,44,1
1/10/2025,2020244,NLA_AZ-10185,NLA22_AZ-10008,5/17/2022,1,AZ,PHYX,4851,ASTERIONELLA,DIATOM,77,243940.5,442,1
1/10/2025,2020288,NLA_AR-10005,NES22-10123,6/1/2022,1,AR,PHYX,4851,ASTERIONELLA,DIATOM,2,6043.42,26,1
1/10/2025,2020868,NLA_ME-10072,NLA22_ME-10006,7/19/2022,1,ME,PHYX,4851,ASTERIONELLA,DIATOM,336,771353.37,1928,1
1/10/2025,2021025,NLA_MT-10315,NLA22_MT-10137,7/26/2022,1,MT,PHYX,4851,ASTERIONELLA,DIATOM,49,47875.46,239,1
1/10/2025,2021445,NLA_WY-10149,NLA22_WY-10051,8/9/2022,1,WY,PHYX,4851,ASTERIONELLA,DIATOM,9,6436.77,18,1
1/10/2025,2021190,NLA_IN-10170,NLA22_IN-10033,8/8/2022,1,IN,PHYX,4851,ASTERIONELLA,DIATOM,3,781.48,3,1
1/10/2025,2020812,NLA_ME-10080,NLA22_ME-10021,7/13/2022,1,ME,PHYX,4851,ASTERIONELLA,DIATOM,14,6699.71,26,1
1/10/2025,2021167,NLA_MN-10152,NLA22_MN-10011,8/4/2022,1,MN,PHYX,4851,ASTERIONELLA,DIATOM,4,11806.43,18,1
1/10/2025,2020736,NLA_TN-10066,NLA22_TN-10024,7/7/2022,1,TN,PHYX,4854,FRANCEIA,GREEN ALGAE,1,130.85,1,1
1/10/2025,2020646,NLA_OH-10093,NLA22_OH-10012,6/28/2022,1,OH,PHYX,4854,FRANCEIA,GREEN ALGAE,2,341.89,2,1
1/10/2025,2021495,NLA_OK-10148,NLA22_OK-10036,8/16/2022,1,OK,PHYX,4854,FRANCEIA,GREEN ALGAE,1,3342.34,162,1
1/10/2025,2020555,NLA_VA-10089,NLA22_VA-10028,6/22/2022,1,VA,PHYX,4854,FRANCEIA,GREEN ALGAE,2,5119.19,23,1
1/10/2025,2020477,NLA_TN-10002,NLA22_TN-10002,6/16/2022,1,TN,PHYX,4854,FRANCEIA,GREEN ALGAE,2,22.38,0,1
1/10/2025,2020436,NLA_TN-10055,NLA22_TN-10017,6/14/2022,1,TN,PHYX,4854,FRANCEIA,GREEN ALGAE,1,11457.52,43,1
1/10/2025,2021051,NLA_OH-10090,NLA22_OH-10009,7/27/2022,1,OH,PHYX,4854,FRANCEIA,GREEN ALGAE,1,37509.01,130,1
1/10/2025,2021709,NLA_GA-10142,NLA22_GA-10092,9/9/2022,1,GA,PHYX,4855,CENTRITRACTUS BELANOPHORUS,YELLOW-GREEN ALGAE,2,31532.78,9,1
1/10/2025,2020621,NLA_NY-10074,NLA22_NY-10038,6/28/2022,1,NY,PHYX,4855,CENTRITRACTUS BELANOPHORUS,YELLOW-GREEN ALGAE,1,5098.61,5,1
1/10/2025,2021491,NLA_GA-10115,NLA22_GA-10065,8/16/2022,1,GA,PHYX,4855,CENTRITRACTUS BELANOPHORUS,YELLOW-GREEN ALGAE,2,80128.3,52,1
1/10/2025,2020546,NLA_FL-10035,NES22-10040,6/22/2022,1,FL,PHYX,4855,CENTRITRACTUS BELANOPHORUS,YELLOW-GREEN ALGAE,1,31187.61,4,1
1/10/2025,2020746,NLA_TN-10064,NLA22_TN-10022,7/8/2022,1,TN,PHYX,4856,CENTRITRACTUS,YELLOW-GREEN ALGAE,4,236157.43,1529,1
1/10/2025,2020520,NLA_WI-10142,NLA22_WI-10032,6/21/2022,1,WI,PHYX,4856,CENTRITRACTUS,YELLOW-GREEN ALGAE,2,6874.6,35,1
1/10/2025,2021608,NLA_WI-10223,NLA22_WI-10027,8/25/2022,1,WI,PHYX,4856,CENTRITRACTUS,YELLOW-GREEN ALGAE,2,240.62,9,1
1/10/2025,2020451,NLA_NM-10132,NLA22_NM-10052,6/15/2022,1,NM,PHYX,4857,PSEUDOTETRAEDRON NEGLECTUM,YELLOW-GREEN ALGAE,8,15632.8,50,1
1/10/2025,2020471,NLA_MT-10300,NLA22_MT-10122,6/15/2022,1,MT,PHYX,4857,PSEUDOTETRAEDRON NEGLECTUM,YELLOW-GREEN ALGAE,2,2019.24,7,1
1/10/2025,2020910,NLA_NJ-10023,NLA22_NJ-10003,7/19/2022,2,NJ,PHYX,4863,ISTHMOCHLORON LOBULATUM,YELLOW-GREEN ALGAE,1,1246008.2,189,1
1/10/2025,2020633,NLA_VA-10056,NLA22_VA-10002,6/28/2022,2,VA,PHYX,4863,ISTHMOCHLORON LOBULATUM,YELLOW-GREEN ALGAE,1,110575.01,28,1
1/10/2025,2021488,NLA_OK-10213,NLA22_OK-10031,8/16/2022,1,OK,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,1,119.59,18,1
1/10/2025,2021522,NLA_MO-10110,NLA22_MO-10041,8/17/2022,1,MO,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,2,541.74,11,1
1/10/2025,2021602,NLA_MN-10184,NLA22_MN-10068,8/25/2022,1,MN,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,15,31150.2,692,1
1/10/2025,2020633,NLA_VA-10056,NLA22_VA-10002,6/28/2022,2,VA,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,3,15922.8,83,1
1/10/2025,2020861,NLA_KS-10098,NLA22_KS-10035,7/18/2022,1,KS,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,1,424.1,23,1
1/10/2025,2020969,NLA_KS-10095,NLA22_KS-10032,7/21/2022,1,KS,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,1,922.97,38,1
1/10/2025,2021059,NLA_GA-10075,NLA22_GA-10044,7/28/2022,1,GA,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,9,2527.82,103,1
1/10/2025,2021672,NLA_KS-10140,NLA22_KS-10064,8/31/2022,1,KS,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,1,5826.82,117,1
1/10/2025,2021841,NLA_MO-10072,NLA22_MO-10020,9/27/2022,1,MO,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,2,103.98,2,1
1/10/2025,2020525,NLA_SD-10265,NLA22_SD-10029,6/21/2022,1,SD,PHYX,4864,GONIOCHLORIS MUTICA,EUSTIGMATOPHYTES,1,635.98,35,1
