PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,TARGET_TAXON,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES_EPITHET,SPECIES_NAME
1/13/2025,4374,GREEN ALGAE,MONORAPHIDIUM PUSILLUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,MONORAPHIDIUM,PUSILLUM,MONORAPHIDIUM PUSILLUM
1/13/2025,4375,GREEN ALGAE,MONORAPHIDIUM TORTILE,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,MONORAPHIDIUM,TORTILE,MONORAPHIDIUM TORTILE
1/13/2025,4376,GREEN ALGAE,MONORAPHIDIUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,MONORAPHIDIUM,,
1/13/2025,4377,GREEN ALGAE,NEPHROCYTIUM AGARDHIANUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,NEPHROCYTIACEAE,NEPHROCYTIUM,AGARDHIANUM,NEPHROCYTIUM AGARDHIANUM
1/13/2025,4378,GREEN ALGAE,NEPHROCYTIUM LIMNETICUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,NEPHROCYTIACEAE,NEPHROCYTIUM,LIMNETICUM,NEPHROCYTIUM LIMNETICUM
1/13/2025,4379,GREEN ALGAE,NEPHROCYTIUM LUNATUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,NEPHROCYTIACEAE,NEPHROCYTIUM,LUNATUM,NEPHROCYTIUM LUNATUM
1/13/2025,4380,GREEN ALGAE,NEPHROCYTIUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,NEPHROCYTIACEAE,NEPHROCYTIUM,,
1/13/2025,4381,GREEN ALGAE,OOCYSTIS BORGEI,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,BORGEI,OOCYSTIS BORGEI
1/13/2025,4382,GREEN ALGAE,OOCYSTIS CRASSA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,CRASSA,OOCYSTIS CRASSA
1/13/2025,4383,GREEN ALGAE,OOCYSTIS LACUSTRIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,LACUSTRIS,OOCYSTIS LACUSTRIS
1/13/2025,4384,GREEN ALGAE,OOCYSTIS MARSSONII,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,MARSSONII,OOCYSTIS MARSSONII
1/13/2025,4385,GREEN ALGAE,OOCYSTIS PARVA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,PARVA,OOCYSTIS PARVA
1/13/2025,4386,GREEN ALGAE,OOCYSTIS PUSILLA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,PUSILLA,OOCYSTIS PUSILLA
1/13/2025,4387,GREEN ALGAE,OOCYSTIS SOLITARIA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,SOLITARIA,OOCYSTIS SOLITARIA
1/13/2025,4388,GREEN ALGAE,OOCYSTIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,OOCYSTIS,,
1/13/2025,4389,GREEN ALGAE,PLANKTOSPHAERIA GELATINOSA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHIZOCHLAMYDACEAE,PLANKTOSPHAERIA,GELATINOSA,PLANKTOSPHAERIA GELATINOSA
1/13/2025,4390,GREEN ALGAE,PLANKTOSPHAERIA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHIZOCHLAMYDACEAE,PLANKTOSPHAERIA,,
1/13/2025,4391,GREEN ALGAE,QUADRIGULA CHODATII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,QUADRIGULA,CHODATII,QUADRIGULA CHODATII
1/13/2025,4392,GREEN ALGAE,QUADRIGULA CLOSTERIOIDES,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,QUADRIGULA,CLOSTERIOIDES,QUADRIGULA CLOSTERIOIDES
1/13/2025,4393,GREEN ALGAE,QUADRIGULA LACUSTRIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,QUADRIGULA,LACUSTRIS,QUADRIGULA LACUSTRIS
1/13/2025,4394,GREEN ALGAE,QUADRIGULA PFITZERI,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,QUADRIGULA,PFITZERI,QUADRIGULA PFITZERI
1/13/2025,4395,GREEN ALGAE,QUADRIGULA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,QUADRIGULA,,
1/13/2025,4396,GREEN ALGAE,SCHROEDERIA ROBUSTA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHROEDERIACEAE,SCHROEDERIA,ROBUSTA,SCHROEDERIA ROBUSTA
1/13/2025,4397,GREEN ALGAE,SCHROEDERIA SETIGERA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHROEDERIACEAE,SCHROEDERIA,SETIGERA,SCHROEDERIA SETIGERA
1/13/2025,4398,GREEN ALGAE,SCHROEDERIA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHROEDERIACEAE,SCHROEDERIA,,
1/13/2025,4399,GREEN ALGAE,SELENASTRUM GRACILE,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,SELENASTRUM,GRACILE,SELENASTRUM GRACILE
1/13/2025,4400,GREEN ALGAE,SELENASTRUM MINUTUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,SELENASTRUM,MINUTUM,SELENASTRUM MINUTUM
1/13/2025,4401,GREEN ALGAE,SELENASTRUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,SELENASTRUM,,
1/13/2025,4403,GREEN ALGAE,TREUBARIA TRIAPPENDICULATA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,TREUBARIACEAE,TREUBARIA,TRIAPPENDICULATA,TREUBARIA TRIAPPENDICULATA
1/13/2025,4404,GREEN ALGAE,TREUBARIA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,TREUBARIACEAE,TREUBARIA,,
1/13/2025,4405,GREEN ALGAE,WESTELLA BOTRYOIDES,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,WESTELLA,BOTRYOIDES,WESTELLA BOTRYOIDES
1/13/2025,4406,GREEN ALGAE,WESTELLA LINEARIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,WESTELLA,LINEARIS,WESTELLA LINEARIS
1/13/2025,4407,GREEN ALGAE,WESTELLA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,WESTELLA,,
1/13/2025,4408,GREEN ALGAE,GLOEOCYSTIS AMPLA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,GLOEOCYSTIS,AMPLA,GLOEOCYSTIS AMPLA
1/13/2025,4409,GREEN ALGAE,GLOEOCYSTIS GIGAS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,GLOEOCYSTIS,GIGAS,GLOEOCYSTIS GIGAS
1/13/2025,4410,GREEN ALGAE,GLOEOCYSTIS PLANCTONICA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,GLOEOCYSTIS,PLANCTONICA,GLOEOCYSTIS PLANCTONICA
1/13/2025,4411,GREEN ALGAE,GLOEOCYSTIS VESICULOSA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,GLOEOCYSTIS,VESICULOSA,GLOEOCYSTIS VESICULOSA
1/13/2025,4412,GREEN ALGAE,GLOEOCYSTIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,GLOEOCYSTIS,,
1/13/2025,4413,GREEN ALGAE,ASTEROCOCCUS LIMNETICUS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,PALMELLOPSIDACEAE,ASTEROCOCCUS,LIMNETICUS,ASTEROCOCCUS LIMNETICUS
1/13/2025,4414,GREEN ALGAE,ASTEROCOCCUS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,PALMELLOPSIDACEAE,ASTEROCOCCUS,,
1/13/2025,4416,GREEN ALGAE,SPHAEROCYSTIS SCHROETERI,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,SPHAEROCYSTIDACEAE,SPHAEROCYSTIS,SCHROETERI,SPHAEROCYSTIS SCHROETERI
1/13/2025,4417,GREEN ALGAE,SPHAEROCYSTIS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,SPHAEROCYSTIDACEAE,SPHAEROCYSTIS,,
1/13/2025,4418,GREEN ALGAE,COCCOMONAS ORBICULARIS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,PHACOTACEAE,COCCOMONAS,ORBICULARIS,COCCOMONAS ORBICULARIS
1/13/2025,4419,GREEN ALGAE,DYSMORPHOCOCCUS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,PHACOTACEAE,DYSMORPHOCOCCUS,,
1/13/2025,4420,GREEN ALGAE,PYRAMIMONAS TETRAHYNCHUS,CHLOROPHYTA,PYRAMIMONADOPHYCEAE,PYRAMIMONADALES,PYRAMIMONADACEAE,PYRAMIMONAS,TETRAHYNCHUS,PYRAMIMONAS TETRAHYNCHUS
1/13/2025,4421,GREEN ALGAE,PYRAMIMONAS,CHLOROPHYTA,PYRAMIMONADOPHYCEAE,PYRAMIMONADALES,PYRAMIMONADACEAE,PYRAMIMONAS,,
1/13/2025,4422,GREEN ALGAE,TETRASELMIS CORDIFORMIS,CHLOROPHYTA,CHLORODENDROPHYCEAE,CHLORODENDRALES,CHLORODENDRACEAE,TETRASELMIS,CORDIFORMIS,TETRASELMIS CORDIFORMIS
1/13/2025,4423,GREEN ALGAE,TETRASELMIS,CHLOROPHYTA,CHLORODENDROPHYCEAE,CHLORODENDRALES,CHLORODENDRACEAE,TETRASELMIS,,
1/13/2025,4424,GREEN ALGAE,COENOCHLORIS FOTTII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,COENOCHLORIS,FOTTII,COENOCHLORIS FOTTII
1/13/2025,4425,GREEN ALGAE,COENOCOCCUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,COENOCOCCUS,,
1/13/2025,4426,GREEN ALGAE,RADIOCOCCUS PLANKTONICUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,RADIOCOCCUS,PLANKTONICUS,RADIOCOCCUS PLANKTONICUS
1/13/2025,4427,GREEN ALGAE,RADIOCOCCUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,RADIOCOCCUS,,
1/13/2025,4428,GREEN ALGAE,ACTINASTRUM GRACILLIMUM,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,ACTINASTRUM,GRACILLIMUM,ACTINASTRUM GRACILLIMUM
1/13/2025,4429,GREEN ALGAE,ACTINASTRUM HANTZSCHII,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,ACTINASTRUM,HANTZSCHII,ACTINASTRUM HANTZSCHII
1/13/2025,4430,GREEN ALGAE,ACTINASTRUM,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,ACTINASTRUM,,
1/13/2025,4431,GREEN ALGAE,COELASTRUM ASTROIDEUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,ASTROIDEUM,COELASTRUM ASTROIDEUM
1/13/2025,4432,GREEN ALGAE,COELASTRUM MICROPORUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,MICROPORUM,COELASTRUM MICROPORUM
1/13/2025,4433,GREEN ALGAE,COELASTRUM PROBOSCIDEUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,PROBOSCIDEUM,COELASTRUM PROBOSCIDEUM
1/13/2025,4434,GREEN ALGAE,COELASTRUM PSEUDOMICROPORUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,PSEUDOMICROPORUM,COELASTRUM PSEUDOMICROPORUM
1/13/2025,4435,GREEN ALGAE,COELASTRUM PULCHRUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,PULCHRUM,COELASTRUM PULCHRUM
1/13/2025,4436,GREEN ALGAE,COELASTRUM RETICULATUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,RETICULATUM,COELASTRUM RETICULATUM
1/13/2025,4437,GREEN ALGAE,COELASTRUM SPHAERICUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,SPHAERICUM,COELASTRUM SPHAERICUM
1/13/2025,4438,GREEN ALGAE,COELASTRUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,COELASTRUM,,
1/13/2025,4439,GREEN ALGAE,CRUCIGENIA APICULATA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,APICULATA,CRUCIGENIA APICULATA
1/13/2025,4440,GREEN ALGAE,CRUCIGENIA CRUCIFERA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,CRUCIFERA,CRUCIGENIA CRUCIFERA
1/13/2025,4441,GREEN ALGAE,CRUCIGENIA FENESTRATA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,FENESTRATA,CRUCIGENIA FENESTRATA
1/13/2025,4442,GREEN ALGAE,CRUCIGENIA IRREGULARIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,IRREGULARIS,CRUCIGENIA IRREGULARIS
1/13/2025,4443,GREEN ALGAE,CRUCIGENIA QUADRATA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,QUADRATA,CRUCIGENIA QUADRATA
1/13/2025,4444,GREEN ALGAE,CRUCIGENIA RECTANGULARIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,RECTANGULARIS,CRUCIGENIA RECTANGULARIS
1/13/2025,4445,GREEN ALGAE,CRUCIGENIA TETRAPEDIA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,TETRAPEDIA,CRUCIGENIA TETRAPEDIA
1/13/2025,4446,GREEN ALGAE,CRUCIGENIA TRUNCATA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,TRUNCATA,CRUCIGENIA TRUNCATA
1/13/2025,4447,GREEN ALGAE,CRUCIGENIA,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,CRUCIGENIA,,
1/13/2025,4448,GREEN ALGAE,CRUCIGENIELLA APICULATA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,CRUCIGENIELLA,APICULATA,CRUCIGENIELLA APICULATA
1/13/2025,4449,GREEN ALGAE,CRUCIGENIELLA CRUCIFERA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,CRUCIGENIELLA,CRUCIFERA,CRUCIGENIELLA CRUCIFERA
1/13/2025,4450,GREEN ALGAE,CRUCIGENIELLA IRREGULARIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,CRUCIGENIELLA,IRREGULARIS,CRUCIGENIELLA IRREGULARIS
1/13/2025,4451,GREEN ALGAE,CRUCIGENIELLA RECTANGULARIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,CRUCIGENIELLA,RECTANGULARIS,CRUCIGENIELLA RECTANGULARIS
1/13/2025,4452,GREEN ALGAE,CRUCIGENIELLA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,OOCYSTACEAE,CRUCIGENIELLA,,
1/13/2025,4453,GREEN ALGAE,SCENEDESMUS ABUNDANS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ABUNDANS,SCENEDESMUS ABUNDANS
1/13/2025,4454,GREEN ALGAE,SCENEDESMUS ACUMINATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ACUMINATUS,SCENEDESMUS ACUMINATUS
1/13/2025,4455,GREEN ALGAE,SCENEDESMUS ACUTIFORMIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ACUTIFORMIS,SCENEDESMUS ACUTIFORMIS
1/13/2025,4456,GREEN ALGAE,SCENEDESMUS ARCUATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ARCUATUS,SCENEDESMUS ARCUATUS
1/13/2025,4457,GREEN ALGAE,SCENEDESMUS ARMATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ARMATUS,SCENEDESMUS ARMATUS
1/13/2025,4458,GREEN ALGAE,SCENEDESMUS BALATONICUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,BALATONICUS,SCENEDESMUS BALATONICUS
1/13/2025,4459,GREEN ALGAE,SCENEDESMUS BERNARDII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,BERNARDII,SCENEDESMUS BERNARDII
1/13/2025,4460,GREEN ALGAE,SCENEDESMUS BIJUGA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,BIJUGA,SCENEDESMUS BIJUGA
1/13/2025,4461,GREEN ALGAE,SCENEDESMUS BRASILIENSIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,BRASILIENSIS,SCENEDESMUS BRASILIENSIS
1/13/2025,4462,GREEN ALGAE,SCENEDESMUS COMMUNIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,COMMUNIS,SCENEDESMUS COMMUNIS
1/13/2025,4463,GREEN ALGAE,SCENEDESMUS COSTATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,COSTATUS,SCENEDESMUS COSTATUS
1/13/2025,4464,GREEN ALGAE,SCENEDESMUS DIMORPHUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,DIMORPHUS,SCENEDESMUS DIMORPHUS
1/13/2025,4465,GREEN ALGAE,SCENEDESMUS DISPAR,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,DISPAR,SCENEDESMUS DISPAR
1/13/2025,4466,GREEN ALGAE,SCENEDESMUS ELLIPTICUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,ELLIPTICUS,SCENEDESMUS ELLIPTICUS
1/13/2025,4467,GREEN ALGAE,SCENEDESMUS FALCATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,FALCATUS,SCENEDESMUS FALCATUS
1/13/2025,4468,GREEN ALGAE,SCENEDESMUS INCRASSATULUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,INCRASSATULUS,SCENEDESMUS INCRASSATULUS
1/13/2025,4469,GREEN ALGAE,SCENEDESMUS OBLIQUUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,OBLIQUUS,SCENEDESMUS OBLIQUUS
1/13/2025,4470,GREEN ALGAE,SCENEDESMUS OPOLIENSIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,OPOLIENSIS,SCENEDESMUS OPOLIENSIS
1/13/2025,4471,GREEN ALGAE,SCENEDESMUS PROTUBERANS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,PROTUBERANS,SCENEDESMUS PROTUBERANS
1/13/2025,4472,GREEN ALGAE,SCENEDESMUS QUADRICAUDA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,QUADRICAUDA,SCENEDESMUS QUADRICAUDA
1/13/2025,4473,GREEN ALGAE,SCENEDESMUS RACIBORSKII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,RACIBORSKII,SCENEDESMUS RACIBORSKII
1/13/2025,4474,GREEN ALGAE,SCENEDESMUS SUBSPICATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,SUBSPICATUS,SCENEDESMUS SUBSPICATUS
1/13/2025,4475,GREEN ALGAE,SCENEDESMUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,SCENEDESMUS,,
1/13/2025,4476,GREEN ALGAE,TETRADESMUS WISCONSINENSIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRADESMUS,WISCONSINENSIS,TETRADESMUS WISCONSINENSIS
1/13/2025,4477,GREEN ALGAE,TETRALLANTOS LAGERHEIMII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRALLANTOS,LAGERHEIMII,TETRALLANTOS LAGERHEIMII
1/13/2025,4478,GREEN ALGAE,TETRASTRUM ELEGANS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,ELEGANS,TETRASTRUM ELEGANS
1/13/2025,4479,GREEN ALGAE,TETRASTRUM GLABRUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,GLABRUM,TETRASTRUM GLABRUM
1/13/2025,4480,GREEN ALGAE,TETRASTRUM HETERACANTHUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,HETERACANTHUM,TETRASTRUM HETERACANTHUM
1/13/2025,4481,GREEN ALGAE,TETRASTRUM KOMAREKII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,KOMAREKII,TETRASTRUM KOMAREKII
1/13/2025,4482,GREEN ALGAE,TETRASTRUM MINIMUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,MINIMUM,TETRASTRUM MINIMUM
1/13/2025,4483,GREEN ALGAE,TETRASTRUM STAUROGENIAEFORME,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,STAUROGENIAEFORME,TETRASTRUM STAUROGENIAEFORME
1/13/2025,4484,GREEN ALGAE,TETRASTRUM TRIANGULARE,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,TRIANGULARE,TETRASTRUM TRIANGULARE
1/13/2025,4485,GREEN ALGAE,TETRASTRUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,,
1/13/2025,4486,GREEN ALGAE,CHLOROLOBION BRAUNII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,CHLOROLOBION,BRAUNII,CHLOROLOBION BRAUNII
1/13/2025,4487,GREEN ALGAE,RAPHIDOCELIS CONTORTA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,RAPHIDOCELIS,CONTORTA,RAPHIDOCELIS CONTORTA
1/13/2025,4488,GREEN ALGAE,SCHIZOCHLAMYS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCHIZOCHLAMYDACEAE,SCHIZOCHLAMYS,,
1/13/2025,4489,GREEN ALGAE,GEMINELLA INTERRUPTA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,GEMINELLA,INTERRUPTA,GEMINELLA INTERRUPTA
1/13/2025,4490,GREEN ALGAE,GEMINELLA,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,GEMINELLA,,
1/13/2025,4491,GREEN ALGAE,HORMIDIOPSIS ELLIPSOIDEUM,CHLOROPHYTA,ULVOPHYCEAE,ULOTRICHALES,ULOTRICHACEAE,HORMIDIOPSIS,ELLIPSOIDEUM,HORMIDIOPSIS ELLIPSOIDEUM
1/13/2025,4492,GREEN ALGAE,KLEBSORMIDIUM,CHAROPHYTA,KLEBSORMIDIACEAE,KLEBSORMIDIALES,KLEBSORMIDIACEAE,KLEBSORMIDIUM,,
